qr_file,decoded_text,label,label_name
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_495_benign_images.png,https://www.epicurious.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_496_benign_images.png,https://www.foodnetwork.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_497_benign_images.png,https://earthobservatory.nasa.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_498_benign_images.png,https://www.greenkitchenstories.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_499_benign_images.png,https://www.elastic.co/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_49_benign_images.png,http://tutorial.math.lamar.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_4_benign_images.png,https://drawdown.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_50_benign_images.png,https://ohsheglows.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_51_benign_images.png,https://blog.majestic.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_52_benign_images.png,https://www.learnamic.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_53_benign_images.png,https://www.iplt20.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_54_benign_images.png,https://leatherworldng.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_55_benign_images.png,https://www.shodan.io/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_56_benign_images.png,https://goldenswish.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_57_benign_images.png,https://www.expedia.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_58_benign_images.png,https://www.booking.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_59_benign_images.png,https://en.unesco.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_5_benign_images.png,https://sugarsaltmagic.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_60_benign_images.png,https://trello.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_61_benign_images.png,https://www.nrel.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_62_benign_images.png,https://www.jumia.com.ng/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_63_benign_images.png,https://www.esa.int/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_64_benign_images.png,https://www.theguardian.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_65_benign_images.png,https://www.skillshare.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_66_benign_images.png,https://www.pixabay.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_67_benign_images.png,https://www.nationalgeographic.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_68_benign_images.png,https://www.nature.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_69_benign_images.png,https://www.federalreserve.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_6_benign_images.png,https://www.makemytrip.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_70_benign_images.png,https://stackoverflow.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_71_benign_images.png,https://www.myrecipes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_72_benign_images.png,https://www.hackthebox.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_73_benign_images.png,https://attack.mitre.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_74_benign_images.png,https://www.bbc.co.uk/bitesize/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_75_benign_images.png,https://www.futurelearn.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_76_benign_images.png,https://www.theatlantic.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_77_benign_images.png,https://core.ac.uk/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_78_benign_images.png,https://www.world-heart-federation.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_79_benign_images.png,https://nces.ed.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_7_benign_images.png,https://archive.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_80_benign_images.png,https://www.data.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_81_benign_images.png,https://kubernetes.io/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_82_benign_images.png,https://www.cvedetails.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_83_benign_images.png,https://www.academia.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_84_benign_images.png,https://www.ninostyle.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_85_benign_images.png,https://www.thebreadshebakes.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_86_benign_images.png,https://www.myntra.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_87_benign_images.png,https://ieeexplore.ieee.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_88_benign_images.png,https://www.freshoffthegrid.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_89_benign_images.png,https://www.jobscan.co/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_8_benign_images.png,https://www.thegreatcourses.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_90_benign_images.png,https://www.creativebloq.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_91_benign_images.png,https://www.ssrn.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_92_benign_images.png,https://www.artstation.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_93_benign_images.png,https://lightcast.io/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_94_benign_images.png,https://isc.sans.edu/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_95_benign_images.png,https://www.loc.gov/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_96_benign_images.png,https://www.npr.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_97_benign_images.png,https://www.imf.org/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_98_benign_images.png,https://www.acouplecooks.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_99_benign_images.png,https://www.sweetpeasandsaffron.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/benign_qr_images_500/qr_9_benign_images.png,https://guide.michelin.com/,0,benign
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_0_malicious_images.png,http://mobildeniz2025firsatlari.duckdns.org/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_100_malicious_images.png,http://www.avc3c.com/SharePointFileProposal/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_101_malicious_images.png,http://www.webogram.org/z/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_102_malicious_images.png,https://pub-6ec7dc245c434057b766048a50064ade.r2.dev/home.html窶ｦ,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_103_malicious_images.png,https://app--sso--robinhood---com.webflow.io/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_104_malicious_images.png,	https://pub-b26214b3a8b542bbaff0a62f68326d70.r2.dev/index.html窶ｦ,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_105_malicious_images.png,https://ahmdabubakarblog.blogspot.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_106_malicious_images.png,http://metmaskloginormetaask.godaddysites.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_107_malicious_images.png,https://feempteplaternowssresertnow.weebly.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_108_malicious_images.png,https://telegramhookups1.vercel.app/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_109_malicious_images.png,https://commerzdegermany.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_10_malicious_images.png,http://discordgg.lwcloud.workers.dev/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_110_malicious_images.png,http://sso--ndax----com-auth.webflow.io/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_111_malicious_images.png,http://xazu-bje.pages.dev/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_112_malicious_images.png,http://551000q.cc/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_113_malicious_images.png,https://xn--r1a.website/s/appzakiay,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_114_malicious_images.png,http://webde-105971.weeblysite.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_115_malicious_images.png,http://rickgunspx.github.io/ingenieriasocial/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_116_malicious_images.png,http://rsvmgmbh.at/de/raiffeisen-salzburg-versicherungsmakler/beschwerdemanagement.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_117_malicious_images.png,https://bennier.rest/f80f2efd53b241665fbce3f1edc1bfd0,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_118_malicious_images.png,https://telegrams-u.com/dist/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_119_malicious_images.png,http://logino2.vercel.app/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_11_malicious_images.png,	https://depot-de-colis.com/index.php,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_120_malicious_images.png,https://facebooks-suppost-account-cycurity.ubpages.com/checkpoint99566,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_121_malicious_images.png,https://auloswoodwind.nl/ar/ar06/other.php,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_122_malicious_images.png,https://www.55100-55100tz02.vip/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_123_malicious_images.png,http://steamoss.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_124_malicious_images.png,https://aidat-odemeleri7.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_125_malicious_images.png,http://rebakd.pages.dev/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_126_malicious_images.png,http://pwokuoxa.love/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_127_malicious_images.png,https://starbucks.lokrw.com/index.html?faq_spam_setln=ko,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_128_malicious_images.png,https://bexbank.com.br/_..'/xzw/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_129_malicious_images.png,https://santanderpod.globalizeme-dublin2.co.uk/adviserAuth,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_12_malicious_images.png,https://rishug03.github.io/amazonclone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_130_malicious_images.png,http://pub-a066c943231842dc954dab75432c3f01.r2.dev/nwndx.html?err=cqoillihk8cjubaox7ghwoeqhtczcken8ljzh8vgjkli8jflcwit4jcnybtaqdoyrddcb6zvtdbqlu91219esrsr43jizo6bxwwboyhjig0lu0b618og1d9ucarzik9dzrnx1sgcazgazoji6jexjqjesyxwlhn3gn26vix2plgot1l9akkaluqd71ip7850v,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_131_malicious_images.png,https://teleqrma.ink/k/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_132_malicious_images.png,https://pub-1eba217d949a436d9e609858987b1255.r2.dev/set2/index.html窶ｦ,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_133_malicious_images.png,https://pub-8d79a88a32c64cd382eb08a2651581f9.r2.dev/index.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_134_malicious_images.png,http://xgdhlj.wcuum.xyz/?fXVIg,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_135_malicious_images.png,https://cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com/-/en/Fischzubehoer-Aquarien/b/?ie=UTF8&node=445313031&ref_=sv_petsupplies_7,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_136_malicious_images.png,https://bt-100665.weeblysite.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_137_malicious_images.png,https://pub-a7f416e623e14f51b1de95bf076e63c9.r2.dev/index.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_138_malicious_images.png,http://congruous-shiny-alphabet.glitch.me/public/index_boxb.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_139_malicious_images.png,http://is.gd/q7ItBl,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_13_malicious_images.png,http://btwebmailmemberinfo.weebly.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_140_malicious_images.png,https://dalatoue.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_141_malicious_images.png,http://pub-dbe302e63c364101bd3d0287f14b99e4.r2.dev/mails.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_142_malicious_images.png,https://43434343-11.duckdns.org/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_143_malicious_images.png,http://www.susongdcity.cn/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_144_malicious_images.png,http://auth-yweb.github.io/mneww/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_145_malicious_images.png,https://henslot-bro.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_146_malicious_images.png,http://storage.me-qr.com/html/3095eed3-c609-453d-8430-700d11878ad5.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_147_malicious_images.png,https://gasperi.eu/webcard/vendor/_/_/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_148_malicious_images.png,http://us-gemini-logii.godaddysites.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_149_malicious_images.png,http://pub-c7efe08b63e8421594b969e42f716377.r2.dev/serverdatae5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3outl00k.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_14_malicious_images.png,https://www.kathkuohome.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_150_malicious_images.png,https://www.metamask.at/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_151_malicious_images.png,https://radharaman-123.github.io/amazon/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_152_malicious_images.png,http://1.58.167.170:34306/bin.sh,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_153_malicious_images.png,https://u.to/9NbeIQ,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_154_malicious_images.png,https://digvijaydeveloper.github.io/AmazonClone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_155_malicious_images.png,https://rishig1030.github.io/Amazon-Clone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_156_malicious_images.png,https://tria.ge/250215-khyb7axmfp,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_157_malicious_images.png,http://metmak-login-io.godaddysites.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_158_malicious_images.png,https://reyyuuki.github.io/Amazon-Clone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_159_malicious_images.png,https://tragraquiziproi-6094.vercel.app/jkl.qbjae/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_15_malicious_images.png,https://rahukumar108.github.io/Amazon-clone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_160_malicious_images.png,http://takeactioncontentlaunch.vercel.app/complaint&z/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_161_malicious_images.png,https://metamaskorlogin.godaddysites.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_162_malicious_images.png,https://messagericlients.samgoplaces.com/crdit-agricol/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_163_malicious_images.png,https://pub-ca01049913b0400285bfc932dc80ed01.r2.dev/index.html窶ｦ,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_164_malicious_images.png,https://dudhatdip.github.io/Amazon_clone,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_165_malicious_images.png,https://akshatsonker.github.io/netflix-clone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_166_malicious_images.png,http://kkk-3.pages.dev/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_167_malicious_images.png,https://bitvavo.debak.nl/signin-oidc,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_168_malicious_images.png,https://protezino-ua25.rest/689daadd2797316e601ecc1cb36e3402,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_169_malicious_images.png,https://shoplovemmm.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_16_malicious_images.png,http://auth-yweb.github.io/savepagess/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_170_malicious_images.png,http://ldaibkasi2.innovator.icu/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_171_malicious_images.png,https://www.latm.ltventas.co.uk/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_172_malicious_images.png,https://3656240617.cc/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_173_malicious_images.png,https://telegramphoto.icu/+ira70wl34QwINxI,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_174_malicious_images.png,https://kataresarthak.github.io/Netflix-Clone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_175_malicious_images.png,https://telegrams-q.com/dist/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_176_malicious_images.png,https://pts.wed-wtaelagernn.com/thewl6-a/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_177_malicious_images.png,https://bafybeiamzhqg5wctfuzsxmbwktko4qs5p4znm52drxipajrexwnk247spy.ipfs.dweb.link/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_178_malicious_images.png,https://www.uvd.zbz.mybluehost.me/Ws/irdnz/bnz/home.php?&mDIqiTkod7bdkogtN1aRUh6TymhzXLzJk59UrIgxm9wmSTi79oXImIelBY8erVqHSP5Zge3GNCgUhfUSZkpwRVN7jYNJVMvKlR3xmcn2AH2alx1TKqWiiuJegeOnYCh3qyodON22Kslv2lQMyAl4tciPU0xPj5tViuTmn4gFFo1WhQx7Wl5hRW9ZEszkeNNhMYiSa84z,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_179_malicious_images.png,https://registrosolicitudpersonalinterclientes.xyz/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_17_malicious_images.png,http://bluish-pear-lj7gn3.mystrikingly.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_180_malicious_images.png,http://safety-profiles-fb-ads-156388343.vercel.app/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_181_malicious_images.png,http://webmail-townisp-com.netlify.app/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_182_malicious_images.png,http://mhdfizdp.top/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_183_malicious_images.png,http://vc.uomg.xyz/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_184_malicious_images.png,http://walletconnnect-deeplink-prompt-issue.vercel.app/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_185_malicious_images.png,https://pub-1fceb155743745458cfafc4c80d12cb4.r2.dev/index.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_186_malicious_images.png,https://pub-e8aebc8464e041ae8c35892c1733f68b.r2.dev/QW87FFG6GGSDFERHR7窶ｦ,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_187_malicious_images.png,http://axisbankolympuscreditcard.poshvine.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_188_malicious_images.png,https://teleltgla.business/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_189_malicious_images.png,https://deepak2005-creator.github.io/netflixclone,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_18_malicious_images.png,http://paypal-risques.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_190_malicious_images.png,http://safety-profiles-fb-ads-1009636842.vercel.app/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_191_malicious_images.png,https://pub-54f10b2069bc4d7d830c4f30f712756d.r2.dev/index.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_192_malicious_images.png,http://account-restriction-complaint-center.d37jh4hqqgj6tm.amplifyapp.com/appeal-form.html,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_193_malicious_images.png,http://anitalh8.wixsite.com/my-site/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_194_malicious_images.png,https://www.mobildeniz2025firsatlari.duckdns.org/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_195_malicious_images.png,http://s54rew.pages.dev/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_196_malicious_images.png,https://ee-portal-info.web.app/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_197_malicious_images.png,http://www.is.gd/zCy6TG/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_198_malicious_images.png,http://trackyourpackageusps.blogspot.co.nz/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_199_malicious_images.png,https://smackapp.com/grp01.id.rakuten.co.jp/jp/f2e4c650367272a0d31739c68ed4c2f1/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_19_malicious_images.png,https://icalac.org/didk/gspro/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_1_malicious_images.png,http://mitamskmask_lgoinm.godaddysites.com/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_200_malicious_images.png,http://managaespcommunity.pages.dev/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_201_malicious_images.png,http://117.235.101.187:52424/bin.sh,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_202_malicious_images.png,http://at-t-yahoo-5a8c76.webflow.io/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_203_malicious_images.png,https://rishiv1000.github.io/Amazon-Frontend-Clone/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_204_malicious_images.png,http://meztamhask-lowgin.gitbook.io/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_205_malicious_images.png,http://ioepge.wdaww.xyz/?otKCy,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_206_malicious_images.png,https://worker-doc.wyfile-doc.workers.dev/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_207_malicious_images.png,	http://start-uk-trezor.teachable.com,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_208_malicious_images.png,https://cklawemail.softwareupdates.cc/?rid=JM5yCwX,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_209_malicious_images.png,http://www.flow.page/aae49fdbb56ac08234640b3666/,1,malicious
1000 QR Images of Malicious and Benign QR codes 2025/malicious_qr_images_500/qr_20_malicious_images.png,https://rrpgcerkeo.wiki/,1,malicious
